avgmu,L2Calo_ring_0,L2Calo_ring_1,L2Calo_ring_2,L2Calo_ring_3,L2Calo_ring_4,L2Calo_ring_5,L2Calo_ring_6,L2Calo_ring_7,L2Calo_ring_8,L2Calo_ring_9,L2Calo_ring_10,L2Calo_ring_11,L2Calo_ring_12,L2Calo_ring_13,L2Calo_ring_14,L2Calo_ring_15,L2Calo_ring_16,L2Calo_ring_17,L2Calo_ring_18,L2Calo_ring_19,L2Calo_ring_20,L2Calo_ring_21,L2Calo_ring_22,L2Calo_ring_23,L2Calo_ring_24,L2Calo_ring_25,L2Calo_ring_26,L2Calo_ring_27,L2Calo_ring_28,L2Calo_ring_29,L2Calo_ring_30,L2Calo_ring_31,L2Calo_ring_32,L2Calo_ring_33,L2Calo_ring_34,L2Calo_ring_35,L2Calo_ring_36,L2Calo_ring_37,L2Calo_ring_38,L2Calo_ring_39,L2Calo_ring_40,L2Calo_ring_41,L2Calo_ring_42,L2Calo_ring_43,L2Calo_ring_44,L2Calo_ring_45,L2Calo_ring_46,L2Calo_ring_47,L2Calo_ring_48,L2Calo_ring_49,L2Calo_ring_50,L2Calo_ring_51,L2Calo_ring_52,L2Calo_ring_53,L2Calo_ring_54,L2Calo_ring_55,L2Calo_ring_56,L2Calo_ring_57,L2Calo_ring_58,L2Calo_ring_59,L2Calo_ring_60,L2Calo_ring_61,L2Calo_ring_62,L2Calo_ring_63,L2Calo_ring_64,L2Calo_ring_65,L2Calo_ring_66,L2Calo_ring_67,L2Calo_ring_68,L2Calo_ring_69,L2Calo_ring_70,L2Calo_ring_71,L2Calo_ring_72,L2Calo_ring_73,L2Calo_ring_74,L2Calo_ring_75,L2Calo_ring_76,L2Calo_ring_77,L2Calo_ring_78,L2Calo_ring_79,L2Calo_ring_80,L2Calo_ring_81,L2Calo_ring_82,L2Calo_ring_83,L2Calo_ring_84,L2Calo_ring_85,L2Calo_ring_86,L2Calo_ring_87,L2Calo_ring_88,L2Calo_ring_89,L2Calo_ring_90,L2Calo_ring_91,L2Calo_ring_92,L2Calo_ring_93,L2Calo_ring_94,L2Calo_ring_95,L2Calo_ring_96,L2Calo_ring_97,L2Calo_ring_98,L2Calo_ring_99,eratio,rhad,reta
44.82,745.129,116.04064,22.444094,568.5078,120.82768,109.07353,-481.0077,-178.62852,1047.8291,1207.7032,478.5426,193.42099,142.80766,39.208393,49.343483,69.9367,50.157475,127.012344,-18.418678,-21.390982,-31.738018,60.03283,-14.582098,7.073673,63.551178,-95.52903,-24.165634,1.6044455,15.491594,-44.577274,-23.13808,-43.515514,-92.78163,-7.80528,131.22542,116.62869,12.394744,-41.515274,28.221972,-27.334911,66.369865,-64.010826,56.70472,58.184727,85.96046,79.442116,39.797523,-7.792618,64.16816,-39.53261,-79.71732,-18.683626,1.7777096,-90.147514,-36.737194,-170.32425,-95.217415,16.05734,12.598388,35.594482,-39.78697,-98.14984,-30.942081,17.219742,-83.97907,-2.52936,-20.665977,-50.342075,-30.258383,-26.436075,-29.068653,7.2372985,1396.5079,3576.956,1048.9894,-197.62889,-63.84914,-64.585144,-557.9039,-105.112625,58.148083,-15.81015,122.288506,-47.878693,-10.9685545,-55.509525,-93.082954,-99.61578,6.7998214,191.30164,355.4266,162.35513,58.478462,-165.46231,383.05658,-8.159785,11.562593,30.525246,164.18883,-59.66298,0.9412282,0.0019495309,0.99399495
44.82,428.27377,628.7165,104.19971,-20.13105,-318.21063,143.87573,-140.16731,119.1564,1012.3654,1534.3435,508.26114,232.59799,-30.660187,125.3745,52.582214,37.09761,67.48484,-24.904495,-60.323936,0.50141597,38.247887,-10.863748,-3.0161762,16.267485,-20.881397,4.0857105,-22.809702,11.085743,73.6095,188.91888,268.26697,119.5389,42.573902,-43.056873,-15.964672,-12.210192,48.806904,-3.4632246,102.92982,22.900555,145.5082,47.508106,56.030655,134.40843,63.700687,21.639776,56.21261,57.086132,71.08867,-17.008133,-14.020702,23.88857,-11.439659,-65.13874,-55.426834,-49.539375,21.308506,12.610083,-32.61754,4.1533737,-10.97473,12.939242,11.276928,20.299866,29.978426,5.7101307,-7.8773065,19.187687,4.4278193,13.792377,15.378666,4.8270183,2528.2588,3939.7576,-123.04269,237.9997,-137.59535,-157.05403,-125.08911,211.65714,50.381485,-138.22826,154.65971,271.40863,175.92645,-0.9000254,-17.442974,5.8399487,19.691608,320.45865,-159.58408,1436.0604,8.204837,127.174965,16.409674,-202.65945,0.0,99.09546,933.7348,47.909786,0.8773646,0.016697269,1.0343299
44.16,778.911,1848.1056,-92.1786,364.05838,198.28929,-34.03827,-42.568676,230.34291,1199.0342,2905.4072,1137.1407,553.9487,346.48676,252.00708,162.88768,52.539135,52.034588,44.225063,21.178446,12.30321,-44.76887,-49.42039,-86.39208,-64.21706,-30.86331,68.49549,-22.697102,8.175622,6.998807,9.391038,70.166245,70.55437,-41.220783,7.0883865,-31.567802,-20.46606,-34.975197,-10.922632,-0.0017571442,-13.764108,-32.80084,-22.575148,-53.33562,15.516977,-49.49036,103.95525,13.34889,80.3015,59.382282,-3.2028496,2.040714,-21.313639,-0.04219462,-1.7112433,92.655,48.66313,37.287704,-5.4651546,-34.207275,-18.870235,-40.613445,-47.32574,-25.443724,25.865623,-45.646584,-34.3592,-22.012611,-9.57667,-29.812347,-18.304955,-33.210346,-38.784214,1009.2904,1413.0376,629.3658,375.4955,10.928528,517.72626,-194.38791,-184.41716,15.106858,-1.1604103,131.79597,-110.93078,53.096188,-44.442287,108.91999,-28.721151,-17.764963,636.064,1192.9766,231.63313,45.957184,226.31018,40.164265,199.3275,0.0,-72.462326,-57.96986,105.75583,0.9732514,-0.011981009,0.9587942
44.11,1341.1438,583.309,-584.3021,123.90122,-101.16155,285.1644,149.19522,420.6811,1692.1007,2241.113,1058.067,577.13245,343.85022,225.16347,127.78531,105.85876,176.50868,37.847347,57.599895,-9.835344,-25.197319,29.1385,-7.809644,51.550632,77.88935,177.347,-5.6552944,86.14561,17.99363,-0.34818378,154.52798,41.564415,105.31239,86.97478,32.339573,-23.33101,-29.375776,-25.847866,-57.606365,-34.05744,-53.176983,-37.342445,-24.648682,-44.264385,19.109404,-55.66527,77.2662,6.643465,42.590584,66.07708,79.619705,-3.392144,4.5352597,1.2100533,33.675835,-22.600279,-43.36878,5.117558,0.0,0.0,6.105493,-0.8875614,54.45867,105.79511,-13.110908,33.16235,24.522852,35.987038,-20.112314,-6.09346,40.001923,8.673082,1615.3517,1878.6744,238.54486,53.52755,-225.07942,326.44894,-38.093315,-95.68516,80.85976,13.895876,13.729425,-117.0445,117.879105,272.02826,37.71285,-20.408035,-20.765945,34.60991,-23.238081,-50.926006,-27.193499,235.34737,299.17358,-122.123535,33.821316,-68.1328,-8.822952,-13.724592,0.80833066,-0.0052881725,0.9648666
44.03,173.33917,118.01932,-69.30077,-11.895949,4.0416913,-298.50455,108.58358,-18.795212,2036.4218,1642.8287,595.39417,263.0947,141.5053,55.28575,39.293537,-33.42284,-26.410324,2.9411688,-83.99447,9.8992405,21.949175,58.029343,155.85338,12.705151,-31.074562,-36.064827,-17.330372,25.150753,-50.34043,-43.186115,-44.824955,-63.852432,-9.30207,-59.915173,12.674521,-0.0009312229,-42.64604,-27.66712,29.702429,3.494561,-32.247307,-42.301132,-20.758606,-30.98992,0.08319018,196.00421,-11.532387,36.634613,75.59394,47.545532,18.315289,28.536901,-142.44713,-129.8045,-23.24961,10.085459,-25.96167,-42.115223,79.90967,22.162876,77.030014,38.905003,46.28943,-5.227714,13.773429,-5.9317126,-56.29429,-43.55026,-0.12424936,101.756714,12.3106575,21.291138,2025.6664,3274.728,836.6959,-7.0775304,-203.09555,195.98793,-102.58151,11.55419,64.396065,-50.11712,229.14836,-44.19732,-65.6363,-19.802631,19.725754,-195.14139,-63.020336,76.10918,-302.9824,227.84276,-43.14469,127.97976,66.41374,104.22594,6.862296,52.937714,15.685248,45.58525,0.9877433,0.015459529,0.9083069
43.86,1290.8273,1275.7524,819.0789,-17.490936,471.37067,969.01636,-138.0768,211.56078,1059.302,1566.3112,625.75684,230.38469,147.31558,228.72127,211.9558,97.26013,128.10461,157.84264,173.86552,115.642876,144.1177,188.4311,73.98657,57.91696,56.360153,116.97689,134.20094,103.56589,31.054878,3.1179483,-21.13097,52.65573,-60.10167,-15.1340475,-57.955482,-30.230629,-12.109048,-7.5643606,52.944717,11.386582,-48.40126,-5.201223,31.782366,96.59826,-4.4241934,69.694756,15.896253,-14.097624,-51.001945,-49.018055,17.978764,1.4854068,32.560837,-5.729397,-8.262446,48.608032,-38.50728,17.55274,21.242695,-60.941746,-32.397575,-15.446096,-16.7819,16.226412,17.843338,28.45514,5.1272807,36.91393,76.97139,49.660294,72.61344,71.83619,2468.8477,2629.1282,832.8072,-325.7248,367.31314,291.49118,624.04016,1144.2842,61.959328,79.94315,43.95791,-206.10886,-191.5951,-199.15533,-9.138797,21.615154,-48.408535,765.46234,1764.9854,1174.2672,-29.947653,189.94197,-123.89303,1552.637,0.0,47.65511,63.947456,30.548147,0.8008407,0.03592191,0.9824821
43.86,548.05225,239.2687,290.95688,563.79865,-281.61606,-170.61746,317.22992,-87.75797,1659.4349,1809.2068,572.234,210.85117,111.92055,144.80722,67.898315,87.208916,-40.284615,19.145586,21.400715,31.161562,-28.544086,23.184526,30.603603,42.247555,-61.29069,-99.769516,-43.593,-80.6435,-32.42255,155.15936,202.1508,95.381485,12.687529,11.065214,-37.113663,-5.097288,33.213436,45.055847,48.934925,-27.34296,10.352093,7.3355002,23.518227,-48.970005,-68.66307,-32.573578,70.853195,-24.64722,30.779354,-75.509125,-48.080967,-82.52724,-1.9318248,-8.633049,-8.151606,-75.04684,-58.599644,2.811647,8.369964,80.519035,-21.011772,72.01569,-25.008583,-5.1732883,-18.144737,-10.180545,-15.755491,-5.5097723,-23.902596,-63.4187,1.1665851,47.295506,2140.4856,3129.6228,2639.1646,135.88118,-98.92956,-95.260124,432.28516,38.16733,68.44077,60.153915,2.8911166,24.212765,193.46687,242.24678,80.99664,-166.2961,0.0,-199.17546,25.78739,1242.088,-0.47086397,169.98189,-23.072334,267.45074,10.175082,-15.262623,303.86496,19.887661,0.9349278,-0.026077176,0.9358154
43.55,870.4309,-238.52634,422.98364,-203.65346,202.76707,-112.126785,-8.592955,-122.65575,1242.4763,1472.2129,638.2807,284.98798,129.27762,28.249018,-43.97591,25.485203,50.009438,30.045046,-5.971077,-46.300117,26.968918,61.990055,25.601183,-20.232992,10.665439,31.303324,118.84027,82.615074,57.612316,40.137047,58.295223,110.52918,9.67726,34.186344,19.795433,-16.857807,-32.069077,11.24252,-40.65483,-58.078392,-29.716133,-97.06493,43.741848,-13.543265,-55.934944,13.127602,97.72893,45.501675,26.514397,47.19921,3.2277236,22.854052,11.030652,24.389093,-13.786147,7.484091,44.127636,9.843441,-35.613262,-60.10438,-47.30382,4.2196646,-23.124857,-7.222835,9.3606415,-16.012774,-32.279102,0.8851832,-28.352587,-62.712414,-25.660425,-36.641212,2422.8516,2838.3647,696.2606,446.8445,-133.85579,-304.16528,-31.038177,-21.479118,32.732925,-23.231983,110.16668,110.25354,76.46101,184.6952,35.350956,66.89983,57.5707,165.35344,987.7095,838.32855,6.925799,201.71388,627.21765,277.89767,0.0,79.76439,15.691356,-60.150196,0.9579849,0.013882915,0.9109802
43.23,832.7711,123.36322,145.59666,-18.05809,-219.83739,-62.067966,119.74454,106.57685,1597.9268,1905.3973,1067.2244,513.7087,143.34015,53.088543,53.700275,109.444214,-38.83261,62.62454,85.10941,79.98615,-9.77399,55.269543,-47.5678,72.26843,-28.147673,21.61765,36.606205,14.3685,-22.765188,-49.092735,113.77903,176.61537,326.04742,37.043945,6.893613,68.44777,20.512186,73.889595,0.14401141,41.981953,-13.230039,-93.98453,15.287389,20.248755,-8.228435,14.692467,14.152089,-16.572836,90.69591,-107.73556,-116.69041,7.2322707,-115.24385,-29.18064,-45.862465,-39.411205,37.504505,-29.536104,7.434162,-15.963408,32.439407,-4.832834,17.807207,-0.63748646,11.567829,5.6890125,19.95504,-9.133573,-30.362133,-49.935722,-6.651967,15.512164,1046.519,1432.2297,509.78476,973.4554,71.34593,-501.65408,-725.3966,556.2134,54.185516,73.61769,-51.216576,55.826546,65.33134,28.837185,89.81671,-175.09438,25.967533,-184.2696,1100.2504,336.5792,14.98127,-71.41072,569.7876,121.34828,28.0,-34.0,-25.5,-7.5,0.960072,-0.006970091,0.69767135
43.23,347.6857,404.46594,-186.33444,89.95946,88.38248,-47.658146,76.16225,-148.36746,2660.3655,2474.2795,853.247,351.2117,196.30212,135.61725,-0.8881751,-20.772865,-60.567455,23.251743,-26.712023,-45.63061,-49.754845,-22.17872,23.960087,102.55251,1.370574,8.213561,82.578255,56.838646,43.597614,4.04298,32.457264,-9.527406,-46.71537,-163.33064,-39.645634,-67.69978,-73.168976,-10.4390135,-79.194885,-34.101112,6.959323,-96.72139,-21.86378,-19.476355,57.777145,90.82762,-2.1009796,-43.95591,-15.328268,27.041576,-6.15106,-6.8064175,46.945488,25.982481,4.041901,40.24409,55.146454,58.97903,73.709236,67.07866,59.940666,47.931095,22.137539,84.3286,-51.902954,0.03577539,10.415864,-20.460676,-28.976063,-7.453334,17.611713,13.439752,3060.4338,3156.6343,770.1774,-175.108,92.22285,-372.45096,-350.1564,-106.278915,48.9286,-2.7014675,-41.424435,-10.28611,-183.97432,-126.83465,-17.357645,17.78067,26.839247,643.2002,424.7193,1367.1134,6.1212316,116.77426,96.99798,1061.8956,-8.3250675,39.312817,115.16343,35.612785,0.9580092,-0.018826226,0.8921968
42.85,938.2549,34.236996,-319.37677,336.85217,22.110086,-210.77773,3.4802756,337.53366,2433.2275,2682.7812,901.55115,444.20932,96.87451,40.11517,80.73861,164.11835,30.46272,27.705212,42.25038,6.8465886,-59.17688,-3.834093,49.89855,-24.139214,-13.97648,15.396258,-52.019318,28.024004,62.992477,71.35774,95.111336,119.63345,20.671013,149.99968,222.82051,225.73997,294.26642,177.5435,89.65853,34.378536,89.56322,11.539653,45.786587,43.37657,47.346832,-9.500122,69.07041,123.01601,168.00853,77.664734,-8.442311,-9.22987,41.008762,46.785835,-29.999813,-55.512676,-47.12172,1.1996707,-5.6679673,12.997196,-35.828983,-79.24185,-103.0885,-30.763048,10.341009,-93.87874,-36.122776,-96.70055,-40.79162,-17.482775,-24.206305,1.7261136,1344.1102,3603.7502,469.54645,21.094164,341.67462,455.83417,-203.79962,230.80165,33.616707,1.2680821,47.04055,-87.60896,97.19255,-256.68298,48.31179,-133.78795,0.48477182,409.23788,112.951836,1340.4412,13.088839,-22.299503,-165.30719,-165.30719,0.0,4.336941,-58.30776,177.81456,0.9535117,-0.0019262172,0.94865406
42.85,390.41742,-46.17832,-166.25323,-37.562206,-78.60533,-262.60602,-80.2958,-97.25974,867.08136,557.76685,349.6646,79.93181,101.959755,-74.67677,5.155611,102.91249,25.38793,-32.803844,-124.893936,-92.595116,-51.88514,-45.6186,53.540462,-45.506977,-19.595707,-103.39396,-17.608568,-125.85352,-72.2938,-97.24731,-8.547288,-90.40306,-59.294426,-55.419277,13.939054,-41.733746,-37.877926,-48.29894,55.436707,-129.62878,-69.655235,-32.652443,-23.783081,-19.823885,31.444048,11.749693,-19.260317,-43.30262,3.861928,-41.838688,-38.408234,-31.297615,-73.87444,-106.84912,-134.79942,-65.117226,-77.40055,3.2125795,-21.052237,83.98742,-25.79123,46.736576,11.863414,-39.44016,32.59143,-40.255825,42.670185,-15.3672695,-6.8588495,69.60788,17.63984,74.958,6585.2217,3947.1685,627.86224,73.007706,-20.644846,-386.34293,-330.3895,-720.6244,31.627384,87.48297,6.6455727,62.045696,24.027653,30.888481,-89.562935,78.93802,41.70557,29.919214,-92.93089,68.98946,38.079,-95.197495,26.745964,-200.36807,-16.650135,15.725126,135.5136,20.350164,0.85984564,-0.029024998,0.94812846
42.77,400.05612,-364.44217,-203.29799,-223.8909,-187.16245,-152.83023,34.891155,-116.84827,1799.0968,1440.4042,401.0457,201.00883,46.33884,36.055458,112.53329,-81.24871,-40.865208,-13.740697,1.2780329,66.286156,-86.170334,48.401592,219.53156,14.930991,-92.340576,-17.821598,-19.78223,-92.560585,-105.39858,-80.10895,-80.52438,-16.033092,-23.405859,-40.51797,50.079815,-92.512764,-46.254784,-11.475119,24.331085,32.04832,-53.485683,5.474283,-6.571757,-8.572695,37.140724,-53.355366,-46.62005,-15.371234,41.384483,-0.6005042,-7.6587543,-13.34608,-39.93019,-90.90115,0.5791633,-19.656677,-8.363028,-68.501945,7.5570755,15.810874,1.0307249,-3.590663,-54.880497,-4.7179093,-34.467304,-55.867546,-16.778614,-61.299255,55.82429,70.76915,-43.785973,-8.232789,6132.8506,3183.7605,40.729366,-235.86794,-181.52022,-489.83997,-68.44091,287.30048,27.181513,65.9964,-290.03574,-156.20657,-166.19565,30.813879,22.035082,23.010498,-2.9086308,-34.903572,505.85464,394.60425,0.0,-114.40615,-7.756349,89.19801,0.0,64.27984,2.4165351,111.16062,0.94646585,-0.02870779,1.0316763
42.77,812.73047,856.1322,432.02917,223.56003,-228.69844,112.79773,-20.742126,-18.430565,1725.1775,2044.0917,976.48566,537.5141,308.78992,130.15712,181.99406,97.66667,61.88801,7.224358,31.687048,48.977108,56.79131,124.27758,112.1604,151.80338,37.155136,21.595272,45.451237,98.91252,-49.654263,119.59895,22.467081,48.893944,58.481663,-43.037487,62.926388,7.505973,-22.622953,104.29333,65.56911,23.911522,90.97089,93.2969,-6.684354,-20.921991,-69.91267,-42.159927,21.09472,-14.9225445,-28.631615,76.9351,100.82526,-50.15718,-7.513019,-32.815765,-12.085052,-6.0193944,-38.19864,11.898716,-50.12979,-50.173935,-2.685077,-46.616886,-44.557423,33.612907,-15.312077,-29.19903,9.824207,8.478555,-17.837387,-33.616642,18.16499,-11.924793,2975.045,2724.4006,869.8622,396.56027,-61.028023,-274.89087,-284.50037,376.02155,53.087345,41.57985,33.073658,200.64093,-72.261894,9.5078945,-48.377434,9.604197,60.167877,-154.09903,290.01782,72.72089,5.6272116,11.687285,-16.881634,154.09903,16.871014,-26.15007,39.225105,28.258947,0.90250784,-0.025240432,0.88585526
42.69,1116.8094,108.09192,-336.5539,87.82502,-360.20862,524.93964,-136.3193,127.03911,809.7012,1009.3788,419.41547,203.47304,64.53458,64.76996,-6.574099,-30.98609,5.031708,-15.952057,-30.495502,127.49221,31.293102,117.77458,186.78348,95.298615,27.92783,-61.611374,17.037048,-9.399275,25.002026,0.5146691,33.78162,249.17,168.966,122.09769,12.933159,-45.431583,6.5154414,48.383793,39.67516,-32.454144,-13.3963175,21.079699,117.31942,96.50008,-15.463275,90.88956,58.775654,-35.697243,3.5784123,85.300735,57.805767,49.326424,71.82107,16.09272,11.839175,9.528932,48.999866,15.124294,4.0037675,-7.396089,41.592957,-48.490574,-33.196392,-15.013878,-4.394895,-4.707566,-13.613475,33.927868,-41.397648,19.213228,-17.22415,-5.821631,2042.5005,2674.711,568.50055,31.212994,1183.9155,637.338,-26.778196,185.13748,91.769005,54.147007,33.506493,-19.726196,10.708304,307.74603,-43.60109,89.16708,314.7889,260.68152,1065.9989,941.45557,13.903014,110.45172,247.93709,1345.954,0.0,18.430119,44.15549,48.763023,0.90021825,0.03330641,0.9238145
42.69,1116.8094,108.09192,-336.5539,87.82502,-360.20862,524.93964,-136.3193,127.03911,809.7012,1009.3788,419.41547,203.47304,64.53458,64.76996,-6.574099,-30.98609,5.031708,-15.952057,-30.495502,127.49221,31.293102,117.77458,186.78348,95.298615,27.92783,-61.611374,17.037048,-9.399275,25.002026,0.5146691,33.78162,249.17,168.966,122.09769,12.933159,-45.431583,6.5154414,48.383793,39.67516,-32.454144,-13.3963175,21.079699,117.31942,96.50008,-15.463275,90.88956,58.775654,-35.697243,3.5784123,85.300735,57.805767,49.326424,71.82107,16.09272,11.839175,9.528932,48.999866,15.124294,4.0037675,-7.396089,41.592957,-48.490574,-33.196392,-15.013878,-4.394895,-4.707566,-13.613475,33.927868,-41.397648,19.213228,-17.22415,-5.821631,2042.5005,2674.711,568.50055,31.212994,1183.9155,637.338,-26.778196,185.13748,91.769005,54.147007,33.506493,-19.726196,10.708304,307.74603,-43.60109,89.16708,314.7889,260.68152,1065.9989,941.45557,13.903014,110.45172,247.93709,1345.954,0.0,18.430119,44.15549,48.763023,0.94407773,0.020912357,0.99521625
42.77831,200.3964,228.79607,172.21507,536.4376,171.22072,581.7305,210.00005,-95.99982,2059.1528,2060.1768,551.3133,177.21117,91.23627,62.39785,35.170956,46.991234,6.6706815,154.15147,65.77578,2.598608,29.528675,145.67534,67.10149,12.523068,-26.304966,83.255066,25.434097,12.614402,-67.16661,20.206846,164.06334,22.291378,-35.98059,48.533104,108.05573,319.06213,98.36917,421.5173,87.91885,71.95319,157.87654,715.4691,375.93112,103.58347,-79.92576,52.54725,132.59587,62.885166,22.88918,58.906033,180.874,263.09998,113.32605,49.608814,-58.14533,-22.180792,6.5446243,-18.442738,-9.662422,-40.71633,-19.531614,-25.411594,-38.965332,-15.169846,12.690873,38.200912,-11.469547,-57.40424,-5.109572,-25.594574,-38.192886,-29.736145,3453.3706,4482.1763,518.6277,59.69057,1132.8385,2237.252,320.99112,744.9568,63.336224,93.80669,-43.945473,-34.994648,-253.97572,-123.84725,44.313843,118.29292,-22.97128,577.22156,454.43185,344.004,-0.49937564,-60.92383,1276.1333,310.61166,-36.0,-15.5,-55.0,39.0,0.98076224,-0.007509172,0.9978356
42.31,505.77298,10.394384,462.6015,354.9832,200.65747,145.61131,72.45907,225.35654,2396.2688,1779.9679,531.35114,215.70569,87.45456,94.450615,-58.81657,-31.032856,55.93271,41.86216,173.2553,49.93242,96.51353,1.2847366,168.53584,93.95197,90.148476,107.0188,20.577322,-46.984108,42.03178,125.23216,-74.791,6.454654,25.015133,81.36646,85.983536,94.855675,41.949066,-22.171074,-61.498363,-19.584602,89.07894,-33.23966,41.90948,-97.325485,-119.40335,-37.527912,-87.14526,-98.16424,-30.700344,-10.622046,-19.04137,-25.138176,-0.474646,45.344437,-15.057224,98.42635,54.258232,42.990196,3.1199093,23.567678,40.942753,-24.33752,-77.57272,147.58983,19.594322,-15.374355,35.18286,-3.078219,68.46232,-11.63532,-6.593132,12.819563,2889.7664,3909.7634,832.3683,301.11432,1612.0791,647.91644,487.0886,838.03845,31.191805,-18.091228,-82.708,105.37439,104.02703,-56.297043,-79.08003,6.356187,7.5338235,115.50269,-176.10312,1556.4855,-22.60147,-144.08438,514.46716,734.8262,0.0,-3.3464854,6.6929708,-10.039456,0.9625,0.032285478,0.9127859
42.2,293.30536,-143.28993,176.74602,-95.59638,147.37906,422.1808,-481.90823,-111.78942,1566.4314,1061.451,283.5502,90.40853,68.852325,-44.725796,-14.199304,-41.497322,45.66178,166.01126,66.09147,81.6581,-18.815344,38.5042,44.728798,25.782774,23.062294,-48.281044,-127.81852,-56.244392,70.468025,39.72999,-67.90931,-77.390434,1.360509,-78.17991,72.605675,47.39876,-45.236782,22.17913,8.709131,32.31314,15.408561,108.91079,33.343513,171.55544,188.36293,-52.55015,-3.0474045,-12.917946,-13.932918,62.898453,-22.297842,64.07039,-28.739979,-91.00098,-57.19163,-53.969784,88.1225,67.42568,-30.272589,-16.64293,-3.1365304,36.02847,71.04052,83.65565,66.04267,55.08658,-75.2194,-38.337967,36.963116,12.77224,0.23753427,32.388203,2794.7202,3478.3057,144.88145,94.56429,532.5364,-113.396645,-138.33116,263.68878,46.757107,57.15523,-80.24874,212.09825,5.73236,6.5702953,-42.699203,73.26133,-1.498127,-132.33455,622.22205,485.45538,28.963787,-46.441936,62.421955,434.17496,27.0,-27.0,30.0,-28.5,0.9515781,-0.113471776,0.99453634
42.2,293.30536,-143.28993,176.74602,-95.59638,147.37906,422.1808,-481.90823,-111.78942,1566.4314,1061.451,283.5502,90.40853,68.852325,-44.725796,-14.199304,-41.497322,45.66178,166.01126,66.09147,81.6581,-18.815344,38.5042,44.728798,25.782774,23.062294,-48.281044,-127.81852,-56.244392,70.468025,39.72999,-67.90931,-77.390434,1.360509,-78.17991,72.605675,47.39876,-45.236782,22.17913,8.709131,32.31314,15.408561,108.91079,33.343513,171.55544,188.36293,-52.55015,-3.0474045,-12.917946,-13.932918,62.898453,-22.297842,64.07039,-28.739979,-91.00098,-57.19163,-53.969784,88.1225,67.42568,-30.272589,-16.64293,-3.1365304,36.02847,71.04052,83.65565,66.04267,55.08658,-75.2194,-38.337967,36.963116,12.77224,0.23753427,32.388203,2794.7202,3478.3057,144.88145,94.56429,532.5364,-113.396645,-138.33116,263.68878,46.757107,57.15523,-80.24874,212.09825,5.73236,6.5702953,-42.699203,73.26133,-1.498127,-132.33455,622.22205,485.45538,28.963787,-46.441936,62.421955,434.17496,27.0,-27.0,30.0,-28.5,0.93315357,0.0037915434,0.9434067
45.062557,1063.0297,-235.36548,106.27164,30.452574,122.68443,159.28267,-29.898336,-197.23479,2482.5884,2108.2131,801.8084,297.8827,212.1577,112.38683,120.6616,49.61864,86.88876,37.25321,35.967556,66.37083,51.450134,115.62433,108.811195,-101.46531,-26.641226,18.882467,-14.049939,-28.050789,-8.182645,-0.34557182,-44.784218,10.814694,25.53152,94.809105,7.5856,8.421566,127.850655,40.58089,-10.780727,13.990774,8.7127695,-44.804443,-4.1079392,110.10069,-9.872043,-30.49022,-4.8896623,41.896397,10.250146,-11.56329,19.47467,-52.81254,-86.83263,-32.697002,1.2313914,15.403401,-65.441025,-46.38059,-0.24505413,34.22323,22.8192,47.566658,-10.830642,70.09981,-3.2836158,-39.127445,19.866207,-4.189561,46.452415,12.911358,-44.181423,-27.584793,2089.9758,3172.9106,725.50366,-30.219318,-57.73986,144.53163,522.49554,805.6883,33.957966,-47.468307,101.89343,-150.60303,-26.681055,151.84332,112.80816,234.48134,-95.38075,57.4282,112.35952,55.468735,-11.985016,42.44693,-219.72528,760.4818,0.0,-33.44205,-67.38324,403.09937,0.9198015,0.016875196,0.95498776
45.062557,455.2687,515.6202,-300.19916,-16.005976,366.25082,208.46147,-270.03592,-79.3125,1079.9275,2105.4797,773.3074,359.5374,248.53983,89.55329,124.31637,96.18726,47.625076,46.43761,27.39465,132.72333,181.6646,98.20415,0.37735158,103.261475,66.24631,77.01736,68.75259,31.062683,49.026905,-32.516872,51.298046,19.775639,30.824984,139.09157,127.709984,-3.7190955,16.77143,-5.757509,-49.750496,-34.68717,-3.0822814,-60.925674,30.061926,38.34364,26.303526,34.35439,-15.856714,19.38937,-16.10093,-3.7078755,-29.467808,-63.399124,-33.10268,-77.609215,60.64149,32.926132,8.466311,7.9718113,7.1811895,54.342953,-16.41852,19.832539,-21.429617,18.951767,36.183617,36.909817,7.701474,13.552928,29.953382,53.000217,54.65682,-15.967089,4354.251,3207.597,670.1037,92.21355,30.446817,-334.01373,-52.060867,203.917,32.403862,33.513756,79.38835,-104.56378,27.8284,118.462494,-50.54622,-88.81705,77.535706,-40.61394,-108.30384,208.40285,9.02532,239.58122,-76.715225,395.88336,8.435507,-16.449238,-27.837172,-78.45021,0.95787096,0.015469129,0.9532042
