avgmu,L2Calo_ring_0,L2Calo_ring_1,L2Calo_ring_2,L2Calo_ring_3,L2Calo_ring_4,L2Calo_ring_5,L2Calo_ring_6,L2Calo_ring_7,L2Calo_ring_8,L2Calo_ring_9,L2Calo_ring_10,L2Calo_ring_11,L2Calo_ring_12,L2Calo_ring_13,L2Calo_ring_14,L2Calo_ring_15,L2Calo_ring_16,L2Calo_ring_17,L2Calo_ring_18,L2Calo_ring_19,L2Calo_ring_20,L2Calo_ring_21,L2Calo_ring_22,L2Calo_ring_23,L2Calo_ring_24,L2Calo_ring_25,L2Calo_ring_26,L2Calo_ring_27,L2Calo_ring_28,L2Calo_ring_29,L2Calo_ring_30,L2Calo_ring_31,L2Calo_ring_32,L2Calo_ring_33,L2Calo_ring_34,L2Calo_ring_35,L2Calo_ring_36,L2Calo_ring_37,L2Calo_ring_38,L2Calo_ring_39,L2Calo_ring_40,L2Calo_ring_41,L2Calo_ring_42,L2Calo_ring_43,L2Calo_ring_44,L2Calo_ring_45,L2Calo_ring_46,L2Calo_ring_47,L2Calo_ring_48,L2Calo_ring_49,L2Calo_ring_50,L2Calo_ring_51,L2Calo_ring_52,L2Calo_ring_53,L2Calo_ring_54,L2Calo_ring_55,L2Calo_ring_56,L2Calo_ring_57,L2Calo_ring_58,L2Calo_ring_59,L2Calo_ring_60,L2Calo_ring_61,L2Calo_ring_62,L2Calo_ring_63,L2Calo_ring_64,L2Calo_ring_65,L2Calo_ring_66,L2Calo_ring_67,L2Calo_ring_68,L2Calo_ring_69,L2Calo_ring_70,L2Calo_ring_71,L2Calo_ring_72,L2Calo_ring_73,L2Calo_ring_74,L2Calo_ring_75,L2Calo_ring_76,L2Calo_ring_77,L2Calo_ring_78,L2Calo_ring_79,L2Calo_ring_80,L2Calo_ring_81,L2Calo_ring_82,L2Calo_ring_83,L2Calo_ring_84,L2Calo_ring_85,L2Calo_ring_86,L2Calo_ring_87,L2Calo_ring_88,L2Calo_ring_89,L2Calo_ring_90,L2Calo_ring_91,L2Calo_ring_92,L2Calo_ring_93,L2Calo_ring_94,L2Calo_ring_95,L2Calo_ring_96,L2Calo_ring_97,L2Calo_ring_98,L2Calo_ring_99,eratio,rhad,reta
42.76,339.45374,1222.764,-510.28354,-204.97766,267.8309,56.900444,86.30312,-73.635506,620.35443,1303.876,433.96997,284.95703,116.4,115.69599,51.839417,52.584602,38.750988,-14.312735,21.037226,31.017797,10.192012,-67.70061,-0.121694155,-11.427585,-44.53745,-42.229355,7.02488,27.778425,-35.326958,3.1191535,-22.281431,13.164153,-9.19585,-19.189964,-83.77928,18.52378,-9.167464,11.615295,-16.833319,54.73571,47.79171,-25.284027,53.17695,20.150536,-31.423452,1.6701796,10.197296,-6.755742,-45.279335,-15.220588,39.399635,19.416292,31.695543,28.651575,-3.3773398,-9.514733,16.615852,-46.43894,-23.397734,2.9370275,2.919888,-53.26402,-19.438757,-89.402954,-4.027892,-59.43313,-69.43672,-59.440777,-27.122366,-65.60941,23.654692,-29.434227,622.128,197.60397,-130.48387,15.47287,101.35349,228.43199,-192.23608,-182.27223,25.252502,-23.289618,44.4756,-98.167114,60.172947,99.68801,-32.21818,81.64802,-18.151157,-57.929226,583.39014,4288.585,-18.923548,-6.179117,66.039314,250.906,0.0,124.69222,42.074062,14.1521845,0.8211654,-0.039786782,1.5760412
42.76,252.7281,426.758,-229.89851,155.08481,-326.85898,-232.13635,215.45407,-50.895893,563.2195,1315.2473,297.4032,152.1957,116.96145,13.309032,38.679283,47.195015,26.067486,-7.357896,23.794565,118.300766,75.10339,-44.303757,-33.852768,-12.016549,-12.588455,34.615566,-69.3956,-3.336453,19.082308,-40.3719,-54.380833,-26.933685,-28.247784,-29.300531,29.876007,34.315693,157.741,31.202854,88.241516,33.712692,25.870758,21.701975,15.619334,-13.632976,-3.323912,10.644356,87.65412,-31.589733,-0.05533317,-26.131605,3.937795,39.461124,-32.4067,-23.708506,7.883318,-30.80993,-25.282867,-32.411953,32.343216,8.744635,73.54945,-25.245615,-7.9040675,-7.1524262,1.5653532,-2.4537456,-15.017741,21.40049,-35.414745,32.4896,21.374727,-0.74302536,901.92676,850.2333,67.32147,-17.292124,147.51822,433.70227,389.36844,193.35191,52.788654,207.901,-36.103554,-66.950966,77.22677,-116.71107,-140.27887,20.596613,-24.716469,498.81717,392.85526,1286.1417,20.85452,8.882482,-106.20358,463.81827,0.0,392.0824,17.808212,5.1445947,1.0,0.018721372,1.0259445
42.21,0.0,203.14275,172.16306,-12.321995,114.48343,54.79802,-298.9952,-107.8143,938.56067,1234.8688,614.1319,278.08334,172.25476,143.81161,58.951748,24.872551,-2.6600244,8.808137,4.672908,-9.9342785,37.937572,3.052683,-30.668646,-29.19856,-11.424192,19.239338,16.843088,151.13872,96.20499,-14.714674,-45.258766,-27.704885,-19.369905,104.249,-42.965454,-2.5220518,-1.6140393,-13.870144,72.75725,-4.082846,93.852455,-23.564688,13.635523,-113.274345,-84.16034,-122.99302,-17.01206,35.078392,-48.53777,-69.62873,-50.163025,-34.77754,-46.891354,-11.386744,-13.778634,35.504288,23.39277,-25.113619,-19.45593,-0.1012734,-56.59681,4.8049936,38.767265,-14.700554,7.247736,-22.710474,34.74273,9.674452,-43.727673,-38.921753,-48.56637,-17.830349,614.04407,1774.0303,310.18808,-242.09908,198.16202,168.43028,-425.97278,-275.81204,40.72507,-47.972965,164.72409,56.60924,29.016788,99.8735,49.563602,-5.436947,54.562164,72.20256,530.62354,412.31607,6.1536274,119.79061,20.51209,37.74225,0.0,-17.380636,-91.75359,84.477974,0.93711895,0.02817953,0.93609816
42.21,146.89856,203.33821,-126.75075,-525.40845,312.37784,-88.687,-259.31613,-36.468243,448.03192,276.79587,86.52943,85.91466,33.12559,24.693281,11.862714,115.20148,31.851564,44.25467,83.94144,-39.572624,-19.690268,-29.232576,85.24514,-14.739531,21.80885,36.406513,81.56937,-14.515134,-45.56613,21.690825,-14.554376,-35.51466,-17.575108,1.0531348,-47.5023,-17.636272,39.006454,11.950758,-64.37045,70.235275,28.29963,62.10224,-35.046215,6.933146,32.504997,-27.481802,5.8024473,40.31115,22.098139,40.865887,-25.43396,-4.415801,-39.83712,-45.489975,53.57496,-32.11219,-7.5950093,47.012432,41.747295,-10.036427,15.964007,51.037556,37.266598,16.18923,83.0276,203.15063,73.76499,3.3933365,-34.21308,58.37394,11.7686205,18.883987,1741.7018,2013.0219,761.1603,269.28607,580.95526,63.786198,792.4104,625.19464,37.71989,47.521034,-182.37721,144.47339,-148.88113,134.87022,-19.347652,40.43716,-115.832535,-23.072334,-12.242463,89.93502,-49.91158,132.31277,-191.64163,130.42932,0.0,-30.975855,27.639994,86.25584,0.9112714,-0.038669758,0.8896706
42.21,157.53645,-32.866024,210.54366,469.73962,-334.32217,317.19168,204.644,116.53831,381.09854,1317.024,320.65106,155.28416,58.017666,-53.552185,-4.102643,-66.88884,-35.119225,-42.886005,-15.424469,-18.245401,-24.968784,-86.25341,63.530518,141.28107,177.52187,77.37803,227.6846,121.49484,176.45973,216.64073,205.77638,77.92962,-9.856554,80.2277,71.93606,11.841976,-30.062584,-39.41535,6.6961727,28.630394,41.44026,151.15471,11.971826,-18.619688,2.6395116,-31.632511,-63.4253,-90.75083,-107.34816,-67.952866,-33.092594,27.23118,-56.036564,-43.576653,42.82599,114.45966,68.992386,34.827217,-18.364262,-7.974181,79.52678,-96.26797,-106.29948,-79.46398,25.350744,25.330578,56.001404,12.316668,36.105747,44.42308,33.24832,195.29395,702.36365,885.29614,550.3734,0.71457714,187.01147,473.92215,679.0482,-307.75357,31.61521,-59.280403,-34.39809,29.701704,136.62762,-36.553852,46.961277,-20.42025,16.480238,560.3281,2623.3994,1002.46936,75.8091,432.724,269.80505,363.507,0.0,-33.92026,16.243505,23.409758,0.8453784,0.042219706,0.9900697
42.07,288.8854,980.2647,377.58466,243.014,733.85706,239.7145,-222.32315,159.87068,456.62088,1137.4965,331.34805,180.19049,119.86695,-4.0924544,23.05717,5.2443233,56.155952,133.38918,-73.688644,34.951023,50.180298,5.9977803,5.9904623,23.815676,-3.3460286,-29.653648,55.207607,6.8354096,63.670597,-16.961632,99.306694,-10.178559,6.7929783,73.83701,-44.1208,-16.959976,-20.345757,72.99548,62.81211,91.67042,157.02147,-32.23578,-76.37482,99.29755,-13.587762,28.004723,14.427907,-11.037371,-14.428963,16.973124,-38.193943,-11.884475,-5.9400826,6.8179135,4.2725635,47.552853,28.034105,64.529945,2.5782554,-16.944311,-7.6065574,7.740727,-32.999043,-11.7868,-56.760395,-28.751741,-23.661364,-17.713644,37.43508,-60.100304,-5.79422,-34.637997,1082.9895,652.7052,305.28818,143.5003,-403.68857,137.77472,153.78256,321.9819,18.822817,-91.39117,-58.756214,-27.181879,-25.475296,130.97112,123.249214,-21.217382,0.0,180.9365,595.934,-22.508846,1.2985873,101.72267,-42.85338,-48.913452,24.462969,51.87837,-32.4767,-8.013731,0.88729316,0.059110794,0.9513483
41.51,741.89264,389.35287,-37.20078,-185.41309,-262.30765,-208.88185,-218.17888,-71.61641,440.92545,1112.0696,305.33704,168.41486,104.72774,11.62958,25.859411,11.563695,40.115875,72.78433,2.4018295,64.43246,-52.028316,-0.9555458,56.898376,-37.861748,14.112569,-14.404681,35.104034,35.05322,49.320206,4.9424343,-14.346767,-62.97634,-49.509563,-16.891422,-17.692759,-44.495377,-66.31655,-70.50739,-82.28378,-57.969254,51.834816,70.23006,-73.88664,14.933141,7.0878186,-85.884056,-75.772736,-101.77019,-17.999168,-5.398005,34.030495,3.8091366,1.3409759,-11.201358,64.19965,-28.00161,9.744203,27.323515,11.382931,-8.696233,61.70128,-33.843098,54.137707,49.97343,7.1881046,8.057142,-65.65829,9.737369,32.199486,7.619059,86.438774,-45.13584,760.6025,403.19046,962.9875,204.75307,-251.06854,-505.24222,205.76772,128.1461,42.776363,25.955008,26.221619,-49.54734,-82.450455,-125.60088,-112.81262,17.482756,0.0,51.280228,229.73543,932.852,96.40683,11.486772,27.896444,74.66401,-6.32663,-26.571846,-62.42275,52.30014,0.9593266,0.00073242764,0.8688082
41.36,944.4406,103.171135,227.85428,214.82416,-414.2702,874.84845,158.29143,-174.48097,1169.2759,1107.6837,456.82437,276.55127,152.0977,276.5866,122.177666,41.645958,94.24829,38.63106,43.539257,15.751215,-40.001987,16.697044,-47.054848,9.711566,12.69364,-28.035208,-20.153408,23.723818,17.701458,35.696117,84.39079,36.62491,-10.568751,-1.5151838,28.21902,75.03612,43.20265,-54.33371,31.189816,-29.95609,-9.026247,-13.62304,-38.414284,26.33679,144.77483,408.45465,144.78598,4.3780828,5.7550874,43.646114,81.51034,47.678455,8.813157,27.736275,66.51139,2.9137075,77.61804,-35.01447,40.597977,-25.016382,-48.933872,-4.214672,-21.056257,-8.242765,-92.71631,-79.82405,12.777027,11.707421,-11.228685,-100.85813,-68.97608,3.7291322,635.4,926.8806,-189.50186,-124.773735,-678.69806,236.54852,210.26663,-483.3738,31.923864,-47.769894,-111.4588,56.08131,-37.586678,-89.55927,-90.55658,29.120647,21.972528,-171.28584,230.75696,596.847,24.469406,-185.26837,4.9937563,-136.32956,0.0,-74.15792,-23.889801,8.958675,0.8815711,-0.025709854,1.0058688
40.97,464.16,189.76746,-156.31609,-546.22034,-63.36585,-138.57227,150.04509,-53.476795,878.06256,802.8926,239.38353,55.495773,25.602272,18.811779,61.277607,-56.460518,-60.84181,-15.033509,-64.16599,-26.750431,-60.483215,21.88426,39.453423,37.001858,104.13656,-2.1101189,-113.448006,37.40727,0.050005086,36.761524,-36.57171,-1.3400618,94.062904,152.59625,7.4244947,51.25762,40.516365,41.304043,77.24918,52.414734,21.241549,-16.740698,25.67099,-9.471811,113.81705,-45.58604,3.5886817,87.28215,7.4868565,-58.15453,6.108808,53.86987,-11.382688,-35.232483,-28.593838,-31.448595,1.663437,-84.87468,-17.41925,-2.1883807,43.83912,17.807886,72.39854,13.991901,-13.345493,-13.562725,-9.086946,-3.6413605,-8.705607,-32.389214,-0.9032004,41.451096,639.16315,948.0059,552.1488,-102.93329,-53.254925,-102.05887,-169.80954,-79.4874,43.137646,7.301093,98.480034,66.33102,37.934258,-183.51965,-136.79903,-65.36823,39.55418,155.25015,242.26935,-293.6898,0.0,-105.313,-145.85603,92.45789,0.0,106.388405,-55.420937,-41.070873,0.939428,0.006290849,1.2768036
40.92,8.590253,364.28253,127.46487,186.06386,-60.874275,246.4494,140.07434,372.82904,234.68626,1056.7161,1009.98517,231.16037,237.57292,203.53218,124.95965,53.03122,102.47874,31.561728,121.92492,190.83679,139.38705,23.02461,51.15915,1.421906,85.01298,248.12027,134.6079,166.60043,63.656136,139.33699,108.39751,29.53756,71.54332,72.25872,85.13436,-57.945114,-45.333157,-19.175646,-39.570553,-22.081894,-75.27776,77.29541,8.404816,108.3361,192.84015,-51.21529,-69.43546,18.860643,-19.78342,-6.2203856,157.13591,110.343704,-6.1777177,2.5640419,38.611614,-11.017492,5.6247797,-19.855238,73.62297,73.45564,98.87502,27.746677,-24.688904,55.920494,23.908907,-42.071407,-36.329388,-34.378315,-57.831028,-49.96937,-18.924433,-44.298027,1592.2998,1295.5924,451.65332,-90.12576,231.82295,1364.254,439.8573,-352.70728,32.16164,-101.075806,47.504986,-177.83998,18.918884,-29.584604,-3.8300574,-10.655625,-28.116766,32.479713,2.4238591,-454.71597,-31.025396,90.65233,-238.99251,162.88333,-30.390167,-56.36886,14.214756,-37.252464,0.7701661,-0.0086786365,0.9787311
